movieId,budget,revenue,runtime,vote_average,vote_count,release_date,popularity,adult,homepage,original_language,production_companies
197,,,109.0,6.1,17.0,1995-09-15,2.0772,False,unknown,en,Butcher's Run Films|Malpaso Productions|Warner Bros. Pictures
198,42000000.0,7959291.0,145.0,6.999,1458.0,1995-10-13,1.8892,False,http://www.strange-days.com,en,Lightstorm Entertainment
199,200000.0,7600000.0,92.0,7.4,849.0,1964-02-19,2.4242,False,unknown,fr,Parc Film|Madeleine Films|Beta Film
200,14000000.0,5830454.0,99.0,4.8,26.0,1995-09-08,2.2142,False,unknown,en,Interscope Communications|PolyGram Filmed Entertainment|Hollywood Pictures
201,10000000.0,7027000.0,115.0,6.2,81.0,1995-10-27,2.8859,False,unknown,en,Savoy Pictures|Rysher Entertainment
202,,339889.0,111.0,6.434,542.0,1995-11-03,5.051,False,unknown,en,FIT Production|Portman Productions|SFP
203,,47774193.0,108.0,7.4,722.0,1995-09-08,3.6075,False,unknown,en,Amblin Entertainment|Universal Pictures
204,60000000.0,104324083.0,99.0,5.842,971.0,1995-07-13,3.4711,False,unknown,en,Regency Enterprises|Seagal/Nasso Productions|Cutting Edge Films|Warner Bros. Pictures|JVC
205,,,93.0,5.9,29.0,1995-09-15,4.0797,False,unknown,en,Hollywood Pictures
206,,,73.0,5.2,18.0,1995-08-11,2.4725,False,unknown,en,Hachette Filipacchi Films|Miramax
207,20000000.0,50012507.0,103.0,7.358,1088.0,1995-05-27,3.8182,False,unknown,en,Zucker Brothers Productions|20th Century Fox
208,175000000.0,264218220.0,135.0,6.229,3899.0,1995-07-28,7.5771,False,unknown,en,Gordon Company|Davis Entertainment|Universal Pictures|Licht/Mueller Film Corporation
209,7000000.0,9000000.0,89.0,5.144,84.0,1995-12-01,2.9346,False,unknown,en,UGC|A Band Apart|Lawrence Bender Productions
210,30000000.0,2193982.0,98.0,5.736,165.0,1995-12-01,5.1771,False,unknown,en,United Artists|The Zanuck Company|Metro-Goldwyn-Mayer
211,,487391.0,97.0,6.5,56.0,1994-06-08,3.549,False,unknown,en,Paramount Pictures|Scott Free Productions
212,,7919823.0,90.0,5.344,126.0,1995-08-04,7.1625,False,unknown,en,20th Century Fox
213,2800000.0,2616503.0,135.0,6.987,193.0,1994-05-01,1.5922,False,unknown,ru,Studio Trite|Caméra One
214,,763847.0,113.0,7.3,173.0,1994-06-09,1.5641,False,unknown,mk,British Screen Productions|PolyGram Audiovisuel|Vardar Film|Ministerstvo za kultura na Republika Makedonija|Noé Productions|AIM Group|Gramercy Pictures
215,2500000.0,5987386.0,101.0,8.0,4472.0,1995-01-27,7.6238,False,https://www.warnerbros.com/movies/sunrise,en,Castle Rock Entertainment|Detour Filmproduction|Filmhaus Films
216,10000000.0,26488734.0,90.0,6.184,1731.0,1995-02-10,4.281,False,unknown,en,Jack Giarraputo Productions|Universal Pictures|Robert Simonds Productions
217,,,90.0,5.188,176.0,1995-10-17,1.8601,False,unknown,en,Spelling Films International
218,21000000.0,23450000.0,115.0,6.364,243.0,1995-02-03,3.1015,False,unknown,en,Regency Enterprises|Alcor Films|Hera Productions|New Regency Pictures|Le Studio Canal+
219,,2568235.0,97.0,7.921,335.0,1995-04-21,5.5539,False,unknown,en,Universal Pictures|Island World
220,,,90.0,6.107,233.0,1996-04-20,2.4647,False,unknown,en,Full Moon Entertainment
222,15000000.0,45000000.0,103.0,6.2,93.0,1995-04-07,2.3625,False,unknown,en,The Rank Organisation|Fís Éireann/Screen Ireland|Lantana Productions|Price Entertainment
223,27575.0,3151130.0,92.0,7.4,2642.0,1994-10-19,5.5098,False,http://www.miramax.com/movie/clerks,en,View Askew Productions
224,25000000.0,68792531.0,97.0,6.7,775.0,1994-10-12,2.2741,False,unknown,en,American Zoetrope|New Line Cinema|Juno Pix|Outlaw Productions
225,55000000.0,214015089.0,128.0,6.256,1230.0,1994-12-09,5.2517,False,unknown,en,Baltimore Pictures|Warner Bros. Pictures|Constant c Productions
226,,,94.0,3.214,7.0,1995-06-20,5.4357,False,unknown,en,Keystone Pictures|Dream Man Productions Inc
227,45000000.0,62000000.0,101.0,5.7,435.0,1994-12-08,1.5945,False,unknown,en,Paramount Pictures|Nicita/Lloyd Productions
228,,1200000.0,103.0,4.978,45.0,1995-04-28,2.7671,False,unknown,en,Rysher Entertainment|Savoy Pictures
229,12000000.0,8003716.0,103.0,7.105,531.0,1994-05-04,2.0848,False,unknown,en,Capitol Films|Les Films de l'Astre|Flach Film|Channel Four Films
230,13000000.0,46400000.0,132.0,7.3,832.0,1995-03-24,1.8191,False,unknown,en,Castle Rock Entertainment
231,16000000.0,247275374.0,107.0,6.639,6456.0,1994-12-16,9.0146,False,unknown,en,New Line Cinema|Motion Picture Corporation of America
232,,24194403.0,123.0,7.6,378.0,1994-08-03,2.9258,False,unknown,zh,Good Machine|Ang Lee Productions|Central Motion Picture Corporation|Xiongfa Film Company
233,2000000.0,4221036.0,104.0,6.6,373.0,1994-09-29,3.5654,False,unknown,en,Ego Film Arts|Alliance Films
234,27500000.0,6800000.0,114.0,4.1,95.0,1994-10-14,1.5674,False,unknown,en,Savoy Pictures
235,18000000.0,5900000.0,127.0,7.483,2432.0,1994-09-28,4.815,False,unknown,en,Touchstone Pictures|Tim Burton Productions|Di Novi Pictures
236,,101982854.0,111.0,6.456,766.0,1995-05-05,2.337,False,unknown,en,PolyGram Filmed Entertainment|Working Title Films|Prufrock Pictures
237,,33177694.0,101.0,6.3,159.0,1995-05-19,4.9471,False,unknown,en,Castle Rock Entertainment|Face Productions
238,,,81.0,6.152,92.0,1995-01-13,3.8021,False,unknown,en,20th Century Fox
239,18000000.0,35348597.0,78.0,7.007,1858.0,1995-04-07,5.2924,False,https://movies.disney.com/a-goofy-movie,en,Walt Disney Pictures|Walt Disney Animation|Phoenix Animation Studios|Pixibox|Walt Disney Animation|Walt Disney Feature Animation
240,15000000.0,12201255.0,103.0,5.225,167.0,1995-03-03,0.786,False,unknown,en,TriStar Pictures
241,15000000.0,4000000.0,96.0,7.1,272.0,1995-06-02,2.5702,False,unknown,en,Rocket Pictures|Metro-Goldwyn-Mayer
242,,,111.0,6.575,179.0,1994-12-01,6.763,False,unknown,fr,MG|Stéphan Films|Italian International Film
243,,3992809.0,90.0,5.3,32.0,1995-05-12,2.9023,False,unknown,en,Robson Orr Entertainment|RAS Entertainment Ltd.
244,2800000.0,57100.0,77.0,5.5,17.0,1995-10-04,3.5646,False,unknown,en,Premavision Inc.|Arrow Releasing|WarnerVision Films
245,5000000.0,3291163.0,109.0,4.933,45.0,1994-09-16,2.5502,False,unknown,en,CiBy 2000|Byrnes Schroeder Walker Productions
246,700000.0,7830611.0,174.0,7.601,318.0,1994-09-12,3.9311,False,unknown,en,Fine Line Features|Kartemquin Films
247,5000000.0,3049135.0,109.0,6.97,984.0,1994-09-12,2.6816,False,unknown,en,Miramax|WingNut Films|New Zealand Film Commission|Fontana Productions
248,10500000.0,26300000.0,109.0,5.441,76.0,1995-01-06,14.5635,False,unknown,en,Caravan Pictures|Hollywood Pictures
249,120.0,,121.0,7.076,356.0,1994-12-16,7.9357,False,unknown,en,Icon Productions
250,10000000.0,17700000.0,97.0,6.149,398.0,1995-02-17,8.1857,False,unknown,en,Walt Disney Pictures|Caravan Pictures
251,15000000.0,6600000.0,110.0,5.7,118.0,1995-02-24,8.1634,False,unknown,en,Bregman/Baer Productions|Universal Pictures
252,25000000.0,26381221.0,100.0,6.014,471.0,1994-12-24,3.7542,False,unknown,en,Paramount Pictures|Sandollar Productions
253,60000000.0,223664608.0,123.0,7.381,6188.0,1994-11-11,6.734,False,unknown,en,Geffen Pictures
254,14000000.0,2474000.0,139.0,5.033,45.0,1995-03-31,2.2621,False,unknown,en,Merchant Ivory Productions|Touchstone Pictures|Franco London Films|Gaumont
255,,,82.0,4.152,33.0,1995-02-03,4.524,False,unknown,en,Caravan Pictures|Touchstone Pictures
256,60000000.0,108400000.0,109.0,5.2,1575.0,1994-11-22,3.9922,False,unknown,en,Northern Lights Entertainment|Universal Pictures
257,,36853222.0,102.0,6.2,598.0,1995-02-17,4.5362,False,unknown,en,Lee Rich Productions|Fountainbridge Films|Warner Bros. Pictures
258,,,89.0,4.944,186.0,1995-08-11,2.649,False,unknown,en,Trimark Pictures|Walt Disney Pictures|Tapestry Films
259,40000000.0,14942422.0,101.0,5.68,344.0,1995-04-21,1.8267,False,unknown,en,20th Century Fox
260,11000000.0,775398007.0,121.0,8.204,21662.0,1977-05-25,15.0563,False,http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,en,Lucasfilm Ltd.|20th Century Fox
261,18000000.0,50083616.0,119.0,7.3,1285.0,1994-12-21,6.0765,False,unknown,en,Di Novi Pictures|Columbia Pictures
262,17000000.0,10000000.0,97.0,7.618,1012.0,1995-05-10,3.6247,False,unknown,en,Warner Bros. Pictures|Baltimore Pictures|Mark Johnson Productions
263,,,101.0,7.203,101.0,1994-02-18,4.8726,False,unknown,en,Channel Four Films|Parallax Pictures
264,10000000.0,39003.0,102.0,6.8,261.0,1994-02-16,4.827,False,unknown,fr,MK2 Films|CED Productions|France 3 Cinéma|Cinémanuel
265,2000000.0,21744201.0,105.0,7.278,539.0,1992-04-16,6.5149,False,http://www.miramax.com/movie/like-water-for-chocolate/,es,Aviacsa|Cinevista
266,30000000.0,160638883.0,133.0,7.383,2748.0,1994-12-23,8.0649,False,unknown,en,Bedford Falls Productions|TriStar Pictures|Pangaea
267,,30112050.0,95.0,6.442,852.0,1995-03-24,6.9656,False,unknown,en,Universal Pictures|Wife 'n' Kids
268,,,98.0,6.393,219.0,1994-10-28,4.9836,False,unknown,en,New Line Cinema|Fine Line Features|Live Entertainment
269,,3267313.0,92.0,6.6,35.0,1994-06-08,1.6034,False,unknown,en,Cineville|Film4 Productions|Sony Pictures Classics|HBO Showcase
270,60000000.0,18300000.0,108.0,5.4,60.0,1994-10-21,4.9302,False,unknown,en,Warner Bros. Pictures|Mulholland Productions
271,17000000.0,7603766.0,106.0,6.5,102.0,1995-03-17,9.3072,False,unknown,en,Paramount Pictures
272,,15238994.0,107.0,6.773,249.0,1994-12-28,3.4775,False,unknown,en,The Samuel Goldwyn Company|Close Call Films|Film4 Productions
273,45000000.0,112000000.0,123.0,6.437,1310.0,1994-11-04,6.9835,False,unknown,en,American Zoetrope|TriStar Pictures|Japan Satellite Broadcasting|IndieProd Company Productions
274,,,96.0,5.345,181.0,1995-03-03,5.9312,False,unknown,en,Walt Disney Pictures
275,15000000.0,,97.0,5.35,213.0,1994-12-21,1.9603,False,unknown,en,TriStar Pictures
276,,18137661.0,108.0,6.377,297.0,1994-08-31,6.5361,False,unknown,en,The Kennedy/Marshall Company|Paramount Pictures
277,,46264384.0,114.0,6.743,1095.0,1994-11-18,7.3928,False,unknown,en,20th Century Fox|Hughes Entertainment
278,,5.0,95.0,5.2,58.0,1995-01-27,1.4094,False,unknown,en,Hollywood Pictures|Cantaloupe Production
279,5500000.0,11079373.0,128.0,7.444,81.0,1995-05-03,2.0,False,unknown,en,Newcomb Productions|American Zoetrope|American Playhouse|Majestic Films International|New Line Cinema
280,20000000.0,29500000.0,122.0,7.1,589.0,1995-01-20,3.7427,False,https://www.warnerbros.com/movies/murder-first,en,Wolper Organization|Warner Bros. Pictures|Le Studio Canal+
281,20000000.0,39491975.0,110.0,6.84,325.0,1994-12-23,3.523,False,unknown,en,Capella International|Cinehaus|Paramount Pictures
282,31000000.0,106683817.0,112.0,6.5,532.0,1994-12-23,3.6158,False,unknown,en,Egg Pictures|PolyGram Filmed Entertainment
283,5000000.0,,98.0,6.244,45.0,1995-04-19,1.3082,False,unknown,en,40 Acres and a Mule Filmworks|Gramercy Pictures
284,,,88.0,2.813,9.0,1993-08-14,1.7969,False,unknown,en,Distant Justice Joint Venture|Toei Video Company
285,4800000.0,,89.0,4.6,9.0,1994-04-22,0.3344,False,unknown,en,Metrodome Films
286,,,83.0,4.18,50.0,1995-08-18,3.137,False,unknown,en,Imperial Entertainment|Filmwerks
287,,,100.0,5.393,14.0,1995-03-03,2.2933,False,unknown,en,Triumph Films
288,34000000.0,50283563.0,118.0,7.051,3629.0,1994-08-26,3.8402,False,unknown,en,Warner Bros. Pictures|Regency Enterprises|Alcor Films|Ixtlan Productions|New Regency Pictures|J D Productions
289,,20059210.0,115.0,6.738,548.0,1994-03-04,4.3724,False,unknown,en,TriStar Pictures|Yorktown Productions
290,950000.0,6700000.0,99.0,7.4,461.0,1994-09-02,2.6563,False,unknown,en,Avalon Studios|New Zealand Film Commission|NZ on Air|Fish Entertainment
291,,,106.0,4.62,138.0,1996-04-26,5.14,False,unknown,en,New Line Cinema|CineTel Pictures|MG Entertainment
292,50000000.0,189900000.0,129.0,6.563,2387.0,1995-03-10,3.0274,False,https://www.warnerbros.com/movies/outbreak,en,Kopelson Entertainment|Arnold Kopelson Productions|Punch Productions|Warner Bros. Pictures
293,16000000.0,45284974.0,111.0,8.3,15573.0,1994-09-14,9.7306,False,unknown,fr,Gaumont|Les Films du Dauphin
294,11000000.0,2832826.0,113.0,6.05,40.0,1995-05-12,5.1237,False,unknown,en,The Samuel Goldwyn Company
295,,345972.0,94.0,5.1,15.0,1995-04-28,1.2563,False,unknown,en,Hollywood Pictures
296,8000000.0,213928762.0,154.0,8.488,29288.0,1994-09-10,17.3934,False,https://www.miramax.com/movie/pulp-fiction/,en,Miramax|A Band Apart|Jersey Films
297,,6834525.0,124.0,6.2,42.0,1995-05-03,3.9638,False,unknown,en,PolyGram Filmed Entertainment|Working Title Films|Tribeca Productions|MVP Films
298,400000.0,152322.0,105.0,7.3,80.0,1991-12-07,1.7668,False,unknown,zh,Ang Lee Productions|Central Motion Picture Corporation
299,,4176932.0,99.0,6.3,143.0,1995-03-24,2.2231,False,https://www.miramax.com/movie/priest-il-prete/,en,PolyGram Filmed Entertainment|BBC Film|Miramax
300,31000000.0,24822619.0,133.0,7.264,945.0,1994-08-25,4.6783,False,unknown,en,Baltimore Pictures|Wildwood Enterprises|Hollywood Pictures
301,,,94.0,6.4,24.0,1995-05-05,2.859,False,http://miramax.com/movie/picture-bride/,en,Cecile Company|Thousand Cranes Filmworks
302,,1318578.0,138.0,7.185,399.0,1994-05-13,1.9143,False,http://www.cohenfilmcollection.net/films/queen-margot,fr,Renn Productions|D. A. Films|WMG Film|NEF Filmproduktion|RCS Films|France 2 Cinéma|ARD Degeto
303,35000000.0,47000000.0,107.0,6.537,1866.0,1995-02-09,2.8541,False,unknown,en,TriStar Pictures|Japan Satellite Broadcasting|IndieProd Company Productions
304,22000000.0,12400000.0,108.0,5.7,29.0,1995-03-03,5.3782,False,unknown,en,Hollywood Pictures|Interscope Communications|Nomura Babcock & Brown
305,15000000.0,11300653.0,133.0,5.2,222.0,1994-12-23,1.6663,False,unknown,en,Miramax
306,,4127033.0,100.0,7.909,1493.0,1994-05-12,2.1279,False,https://www.janusfilms.com/films/1439,fr,MK2 Films|France 3 Cinéma|CAB Productions|Studio Filmowe Tor
307,,1527572.0,98.0,7.644,1803.0,1993-09-08,2.4147,False,https://www.janusfilms.com/films/1437,fr,MK2 Films|CED Productions|CAB Productions|Studio Filmowe Tor
308,,1273525.0,92.0,7.443,1274.0,1994-01-26,2.7366,False,https://www.janusfilms.com/films/1438,fr,MK2 Films|France 3 Cinéma|CAB Productions|Studio Filmowe Tor
309,,,111.0,6.1,11.0,1994-10-14,0.4675,False,unknown,zh,Xi'an Film Studio
310,,,85.0,5.579,70.0,1995-01-01,2.4936,False,unknown,en,unknown
311,,,90.0,4.3,6.0,1995-10-03,0.204,False,unknown,en,Allegro Films|west wind entertainment|Norstar Entertainment
312,6300000.0,912082.0,95.0,5.2,25.0,1995-04-12,1.0447,False,unknown,en,Paramount Pictures|Constellation Films
313,20000000.0,9771658.0,89.0,6.6,981.0,1994-11-18,5.1058,False,http://www.sonypictures.com/movies/theswanprincess/,en,Rich Animation Studios
314,5700000.0,6160000.0,103.0,6.7,92.0,1994-05-14,2.1705,False,unknown,en,Jones Entertainment Group|Skerry Movies|Peter Newman Productions|First Look Pictures|The Samuel Goldwyn Company
315,45000000.0,170362582.0,110.0,5.938,1375.0,1994-10-07,4.0633,False,unknown,en,Jerry Weintraub Productions|Iguana Producciones|Warner Bros. Pictures
316,55000000.0,196567262.0,121.0,7.0,3628.0,1994-10-28,4.9424,False,unknown,en,Le Studio Canal+|Centropolis Entertainment|Carolco Pictures|Metro-Goldwyn-Mayer
317,22000000.0,189833357.0,97.0,6.504,2177.0,1994-11-11,4.9114,False,https://www.disneyplus.com/en-gb/movies/the-santa-clause/3JPPheWC0SH5,en,Walt Disney Pictures|Hollywood Pictures|Outlaw Productions
318,25000000.0,28341469.0,142.0,8.7,29234.0,1994-09-23,26.914,False,unknown,en,Castle Rock Entertainment
319,2500000.0,19779614.0,93.0,7.001,1081.0,1994-12-22,1.5101,False,unknown,en,The Glasgow Film Fund|Figment Films|Film Four International
320,,102780.0,96.0,6.4,39.0,1993-09-14,2.709,False,unknown,en,Kino Korsakoff
321,,2087569.0,108.0,7.037,81.0,1993-12-01,4.5049,False,unknown,es,Miramax|Tabasco Films|TeleMadrid|Instituto Mexicano de Cinematografía|ICAIC
322,700000.0,382928.0,93.0,6.6,328.0,1994-09-10,3.1317,False,unknown,en,Trimark Pictures|Cineville
324,,,100.0,6.732,71.0,1994-07-28,7.6428,False,unknown,en,Australian Film Finance Corporation|Great Sum Film Limited Partnership|Southern Star Entertainment|The Samuel Goldwyn Company
325,,,91.0,5.424,99.0,1995-09-08,5.2703,False,unknown,en,New Line Cinema|Alliance Production
326,,,133.0,8.072,349.0,1994-05-18,2.4564,False,unknown,zh,Shanghai Film Studio|Era International Ltd
327,25000000.0,4064495.0,104.0,5.438,546.0,1995-03-31,2.39,False,unknown,en,Trilogy Entertainment Group|United Artists|Metro-Goldwyn-Mayer|Image Comics
328,13000000.0,21089146.0,93.0,6.867,527.0,1995-01-13,3.7195,False,unknown,en,Tales From The Crypt Holdings|Universal Pictures
329,38000000.0,118071125.0,117.0,6.5,1414.0,1994-11-18,1.9811,False,https://www.paramountmovies.com/movies/star-trek-vii-generations,en,Paramount Pictures
330,6000000.0,12000000.0,98.0,6.239,178.0,1995-05-24,3.2204,False,unknown,en,40 Acres and a Mule Filmworks|Savoy Pictures
331,,,115.0,6.1,32.0,1994-04-15,2.6326,False,unknown,en,British Screen Productions|IRS Media|Miramax
332,22000000.0,9418365.0,99.0,6.1,879.0,1995-04-28,3.3049,False,http://www.theofficialjohncarpenter.com/village-of-the-damned/,en,Universal Pictures
333,20000000.0,32648673.0,98.0,6.802,1010.0,1995-03-31,7.2706,False,unknown,en,Paramount Pictures
334,,1746050.0,120.0,6.5,86.0,1994-10-19,1.4253,False,unknown,en,Mayfair Entertainment International|The Vanya Company|Channel Four Films
335,6500000.0,,99.0,5.635,85.0,1995-04-28,7.1121,False,unknown,en,Gramercy Pictures|Populist Pictures
336,,6014541.0,88.0,5.793,29.0,1995-02-24,3.2561,False,unknown,en,Jackson-McHenry Entertainment|Savoy Pictures|Price Entertainment
337,11000000.0,10000000.0,118.0,7.661,4132.0,1993-12-17,6.6828,False,unknown,en,Paramount Pictures
338,30000000.0,24048000.0,106.0,5.506,575.0,1995-08-04,6.4142,False,unknown,en,Paramount Pictures
339,17000000.0,182100000.0,103.0,7.017,1909.0,1995-04-21,3.1105,False,unknown,en,Caravan Pictures|Hollywood Pictures
340,,16.0,126.0,6.6,213.0,1994-11-04,0.8195,False,unknown,en,Universal Pictures
341,,759393.0,87.0,6.265,17.0,1994-09-07,6.7826,False,unknown,en,Téléfilm Canada|Fine Line Features|ONF | NFB|New Views Films
342,3000000.0,15119639.0,106.0,6.8,476.0,1994-09-29,3.8017,False,unknown,en,CiBy 2000|Film Victoria|House & Moorhouse Films
343,,,94.0,5.351,97.0,1995-08-18,1.3899,False,unknown,en,Beacon Pictures|Columbia Pictures|Scholastic Productions
344,15000000.0,107217396.0,86.0,6.568,6125.0,1994-02-04,5.6525,False,unknown,en,Morgan Creek Entertainment
345,2000000.0,29700000.0,103.0,7.277,870.0,1994-05-31,3.4379,False,https://www.priscillamovie.com/,en,PolyGram Filmed Entertainment|Latent Image Productions Pty. Ltd.|Specific Films|Gramercy Pictures
346,,,100.0,6.07,107.0,1994-04-01,1.6413,False,unknown,en,Film4 Productions|PolyGram Filmed Entertainment|The Rank Organisation|Senator Film
347,5000000.0,1862805.0,139.0,7.1,813.0,1992-09-02,9.4309,False,unknown,en,R.P. Productions|Les Films Alain Sarde|Timothy Burrill Productions
348,20000000.0,37483747.0,98.0,7.078,647.0,1994-10-14,1.1969,False,unknown,en,Miramax|Jean Doumanian Productions|Sweetland Films
349,62000000.0,215887717.0,141.0,6.6,1602.0,1994-08-03,2.6519,False,unknown,en,Paramount Pictures|Mace Neufeld Productions|Robert Rehme Productions
350,45000000.0,117615211.0,119.0,6.7,1278.0,1994-07-20,7.2917,False,unknown,en,Alcor Films|Regency Enterprises|Warner Bros. Pictures
351,12500000.0,20100000.0,115.0,6.7,438.0,1994-08-12,8.389,False,unknown,en,New Line Cinema
352,14000000.0,,114.0,6.815,154.0,1994-05-13,5.9408,False,unknown,en,40 Acres and a Mule Filmworks|Universal Pictures|Child Hood Productions
353,23000000.0,93722164.0,102.0,7.518,4348.0,1994-05-11,4.3291,False,https://www.miramax.com/movie/the-crow/,en,Entertainment Media Investment|Jeff Most Productions|Pressman Film|Dimension Films
354,25500000.0,1007583.0,128.0,5.886,92.0,1994-12-02,2.0508,False,unknown,en,Regency Enterprises|Alcor Films|Aleor Films|Warner Bros. Pictures
355,46000000.0,341631208.0,91.0,5.361,2543.0,1994-05-27,3.9172,False,unknown,en,Hanna-Barbera Cartoons|Amblin Entertainment|Universal Pictures
356,55000000.0,677387716.0,142.0,8.5,28863.0,1994-06-23,15.9027,False,https://www.paramountmovies.com/movies/forrest-gump,en,Paramount Pictures|The Steve Tisch Company|Wendy Finerman Productions
